,k8s-master,k8s-node01,k8s-node02
16710,"39.708872868421054,33.7354628695859","104.32252719473685,73.6261991135233","70.34076824736843,38.538395786274165"
16720,"48.93471515263158,33.93725194984714","111.13329897894737,73.52079913856376","68.67973827894737,39.41918863027754"
16730,"48.93471515263158,33.93725194984714","111.13329897894737,73.52079913856376","68.67973827894737,39.41918863027754"
16740,"46.474204584210526,38.25762401603661","111.11514882631577,75.39573665000052","69.01441487894736,41.279810203636245"
16750,"39.45843262631579,38.24714796182958","103.39818666315787,79.95784001001618","71.4153259368421,42.28129395084919"
16760,"39.45843262631579,38.24714796182958","103.39818666315787,79.95784001001618","71.4153259368421,42.28129395084919"
16770,"41.816634489473685,38.24958786864812","110.71483493157893,80.02000465472675","65.50385699473684,35.984705501557315"
16780,"39.3489375368421,38.25030429558099","112.62323057368422,80.11803245157972","60.23336620526316,35.98665202001643"
16790,"39.3489375368421,38.25030429558099","112.62323057368422,80.11803245157972","60.23336620526316,35.98665202001643"
16800,"40.650093594736845,31.911439898505282","103.76465924210525,80.23417197171328","59.61837459473684,35.98595586931751"
16810,"42.92526252631579,28.11798632395055","114.56084251052631,82.5322267767902","60.71652711052633,35.98405666207095"
16820,"42.92526252631579,28.11798632395055","114.56084251052631,82.5322267767902","60.71652711052633,35.98405666207095"
16830,"51.828835773684204,30.738027204893438","107.76045980526315,88.23519548501207","59.17611769473684,35.986118079189104"
16840,"52.5415731,31.34901096248106","114.7615053,83.25682735405114","54.677755352631586,35.98503668004515"
16850,"52.5415731,31.34901096248106","114.7615053,83.25682735405114","54.677755352631586,35.98503668004515"
16860,"51.93360929473685,33.00661336405228","106.2754174263158,89.26849216300745","60.229654,35.98401610960305"
16870,"52.37637349473684,33.97508740239612","111.01452943157895,89.89787801137713","60.11018932631579,35.99199142828969"
16880,"52.37637349473684,33.97508740239612","111.01452943157895,89.89787801137713","60.11018932631579,35.99199142828969"
16890,"56.139456842105275,34.432032610672586","111.30434178421051,86.06961816621089","59.526667410526315,35.988321429944904"
16900,"60.658545415789476,34.433201873496984","112.56305683157895,85.88171769809836","60.64367021052631,35.98765231422458"
16910,"60.658545415789476,34.433201873496984","112.56305683157895,85.88171769809836","60.64367021052631,35.98765231422458"
16920,"62.82430891578947,28.315503877593187","111.64540673157894,85.7056723021102","60.55321236842105,35.986442498932284"
16930,"61.814934652631585,28.316598794226437","98.98056717894737,85.51373237926447","60.01825056315789,35.98653036261273"
16940,"61.814934652631585,28.316598794226437","98.98056717894737,85.51373237926447","60.01825056315789,35.98653036261273"
16950,"59.7928061,29.934561158427204","99.32487153157895,91.33808566290813","59.68260713684211,35.987591485522735"
16960,"62.583264557894736,31.07153745963255","106.10311924736843,91.43929375088038","59.07040723684211,35.98897026943127"
16970,"62.583264557894736,31.07153745963255","106.10311924736843,91.43929375088038","59.07040723684211,35.98897026943127"
16980,"55.2897724736842,26.869497494769913","110.99878995263157,82.4926498206392","58.63762177894738,35.9839552809012"
16990,"51.44430338421052,26.868152504584625","111.18301173157894,82.5001952172163","60.093795121052636,35.98473929528056"
17000,"51.44430338421052,26.868152504584625","111.18301173157894,82.5001952172163","60.093795121052636,35.98473929528056"
17010,"52.55693420526316,26.864617681132835","112.37333549473682,83.64049240883911","59.67951508947369,35.98728058326885"
17020,"51.72504752105262,26.865036723301117","105.14422744210528,85.38488555213145","58.23740266842105,31.963705270881363"
17030,"51.72504752105262,26.865036723301117","105.14422744210528,85.38488555213145","58.23740266842105,31.963705270881363"
17040,"52.53308714736842,26.871741397993613","112.01605776842105,85.92013755486609","55.15546444210527,31.655574102301845"
17050,"51.625387536842105,26.873451360389986","112.60613491052632,89.27367485964626","38.684251915789474,26.371013041876438"
17060,"51.625387536842105,26.873451360389986","112.60613491052632,89.27367485964626","38.684251915789474,26.371013041876438"
17070,"51.52937558421053,26.868098434627427","111.25716445789475,92.24431619964773","38.484323005263164,26.350074450951688"
17080,"52.03452185789474,26.867077864185323","100.44949791578948,92.96407358847213","37.19570100526315,26.349101191722134"
17090,"52.03452185789474,26.867077864185323","100.44949791578948,92.96407358847213","37.19570100526315,26.349101191722134"
17100,"52.452408084210525,26.87158594686667","107.13965586842104,93.02741611878241","37.097293268421055,26.350121762164235"
17110,"52.2258514,26.87224830384234","108.9194711473684,93.4971291810002","37.24225083157895,26.35252787525953"
17120,"52.2258514,26.87224830384234","108.9194711473684,93.4971291810002","37.24225083157895,26.35252787525953"
17130,"52.28360671578948,26.86605729374322","114.52041346315787,96.07080921641437","40.12856129473684,26.350196108355384"
17140,"47.37189610526316,26.868598581731504","111.3094687526316,96.90418406444115","39.25385897894737,26.34744529928296"
17150,"47.37189610526316,26.868598581731504","111.3094687526316,96.90418406444115","39.25385897894737,26.34744529928296"
17160,"53.151223247368414,26.899905086948884","101.17702965263157,98.1938510075876","31.012898463157892,26.14754190877898"
17170,"54.25534752105262,26.998846349875745","111.24665784736843,99.84907128224141","30.306919131578944,26.14644023340108"
17180,"54.25534752105262,26.998846349875745","111.24665784736843,99.84907128224141","30.306919131578944,26.14644023340108"
17190,"58.395690821052625,27.06323691015337","112.52639873684213,95.63851134383513","29.371318278947367,26.14249988527031"
17200,"61.37628347894737,27.094002715798776","112.13243228421051,98.29656956062304","30.21046428947368,26.14579139391471"
17210,"61.37628347894737,27.094002715798776","112.13243228421051,98.29656956062304","30.21046428947368,26.14579139391471"
17220,"62.24823702631579,36.32272383897777","102.8924337631579,99.13979014651581","29.207696715789474,26.147906880990064"
17230,"61.576483221052634,37.35709563765613","111.3967299105263,99.21141251971832","29.9221257,26.150096714256566"
17240,"59.95313427894737,37.36620642544391","115.04447118947368,99.20852323562957","32.52984656842106,20.514614872874432"
17250,"59.95313427894737,37.36620642544391","115.04447118947368,99.20852323562957","32.52984656842106,20.514614872874432"
17260,"72.3130567631579,37.46201163085332","107.7747994,99.20623675181832","31.671779484210525,21.165718538702635"
17270,"69.80896048421053,37.33350086008405","111.85635758947367,99.2108997930455","31.744362263157896,22.617713169285533"
17280,"69.80896048421053,37.33350086008405","111.85635758947367,99.2108997930455","31.744362263157896,22.617713169285533"
17290,"62.9292253,37.33298043674603","111.87368299473685,99.21414244281418","31.05316167894737,23.344487740211697"
17300,"61.18784361052632,37.337272239598576","110.53400104210526,99.04535836511141","33.01373053157895,28.91082762382747"
17310,"61.18784361052632,37.337272239598576","110.53400104210526,99.04535836511141","33.01373053157895,28.91082762382747"
17320,"62.203196315789484,37.33980001009756","93.80236756315789,98.88063452835833","35.888979978947376,29.684548435090402"
17330,"55.78231971052631,37.209335962124534","101.96275846842106,98.91077454223381","39.28189231052632,29.73019699645443"
17340,"55.78231971052631,37.209335962124534","101.96275846842106,98.91077454223381","39.28189231052632,29.73019699645443"
17350,"52.12506041578948,30.402104078314384","101.27535940526317,98.91197321405001","40.04583836315789,29.73148115793787"
17360,"51.67707284210527,30.422981840537286","101.49752080526315,98.90651336785831","40.52583711578948,29.723951916398114"
17370,"51.67707284210527,30.422981840537286","101.49752080526315,98.90651336785831","40.52583711578948,29.723951916398114"
17380,"51.336309494736845,30.421542227926903","104.44344340526317,98.9838034494172","40.183310899999995,29.723755912803274"
17390,"51.35494145263158,30.43437032527202","106.91348986842105,89.55353354940374","40.92978648421053,29.726107955941366"
17400,"51.35494145263158,30.43437032527202","106.91348986842105,89.55353354940374","40.92978648421053,29.726107955941366"
17410,"54.987848268421054,33.10128310036053","103.48324380526316,90.18871182342858","41.34443504736842,29.72737184119086"
17420,"57.188347268421055,37.29183319931869","111.73719036842105,88.44335558543997","40.18166821052632,29.720139984415688"
17430,"57.188347268421055,37.29183319931869","111.73719036842105,88.44335558543997","40.18166821052632,29.720139984415688"
17440,"53.10963941052631,37.242156426143445","110.56422331052632,90.22136696949643","39.75690071578948,29.753866120217655"
17450,"40.00247288421053,32.559238538199786","108.28495852105263,92.17658084892432","40.37994015789474,30.6254467952635"
17460,"40.00247288421053,32.559238538199786","108.28495852105263,92.17658084892432","40.37994015789474,30.6254467952635"
17470,"30.728948026315788,32.55964406287877","109.49425639999998,92.17755780109822","41.17415655263158,31.1905657116583"
17480,"31.762895115789473,32.56745041294916","105.03385513684209,86.82288986471707","41.789424236842116,32.4652446763565"
17490,"31.762895115789473,32.56745041294916","105.03385513684209,86.82288986471707","41.789424236842116,32.4652446763565"
17500,"31.610883257894734,32.56546334202215","102.47561980526316,80.8529637784242","43.297737910526315,35.6787641662443"
17510,"30.80464214736842,32.56305047018221","100.83258282631579,80.87895347774534","42.00539806842105,39.288731341049164"
17520,"30.80464214736842,32.56305047018221","100.83258282631579,80.87895347774534","42.00539806842105,39.288731341049164"
17530,"30.1862922631579,32.562286732036796","101.60402807368422,80.88454496997466","51.53809646315789,39.76827103268955"
17540,"29.842379852631584,32.56512540478967","103.01315973684211,80.91597372927103","51.50658065789473,38.09509648344544"
17550,"29.842379852631584,32.56512540478967","103.01315973684211,80.91597372927103","51.50658065789473,38.09509648344544"
17560,"30.355748257894735,28.828688600099746","107.82362668947368,81.04827106833739","50.559868678947375,31.599591420368437"
17570,"30.46042767368421,28.82831686914401","108.05576726842105,81.04484134262053","53.85880893157895,31.676005787377868"
17580,"30.46042767368421,28.82831686914401","108.05576726842105,81.04484134262053","53.85880893157895,31.676005787377868"
17590,"30.039834684210522,28.82929688711822","104.54793644736841,75.02852042117586","52.772689178947374,33.79873823699633"
17600,"30.68543988947368,28.833304822695485","108.2714744894737,75.5075942095421","52.11086488947369,37.82847076575968"
17610,"30.68543988947368,28.833304822695485","108.2714744894737,75.5075942095421","52.11086488947369,37.82847076575968"
17620,"26.191233805263156,28.602230101867125","105.33033297894735,58.60870508730869","51.51670709473683,37.83185013808453"
17630,"21.235768468421053,28.603554815818462","102.41599679473683,59.201410192354956","54.43251716842105,38.50169580282633"
17640,"21.235768468421053,28.603554815818462","102.41599679473683,59.201410192354956","54.43251716842105,38.50169580282633"
17650,"19.97240377894737,28.59084161713239","102.5430416631579,59.830809898202276","61.386236126315794,41.44296629947984"
17660,"20.206953089473682,28.59858713850094","103.71657848947366,60.24630557913829","57.14714101052631,41.827315831473946"
17670,"20.206953089473682,28.59858713850094","103.71657848947366,60.24630557913829","57.14714101052631,41.827315831473946"
17680,"19.962168705263156,28.599344117901705","99.47253520000002,61.44435380884205","51.870062905263154,43.030203410503105"
17690,"21.326898310526314,24.95377863502691","103.34412432105263,61.784367809051716","54.453690331578954,48.13578615385998"
17700,"21.326898310526314,24.95377863502691","103.34412432105263,61.784367809051716","54.453690331578954,48.13578615385998"
17710,"19.42767487368421,24.950385745212763","96.2663382263158,62.384355018599855","64.56957883157895,51.50208030780945"
17720,"21.30746636842105,24.95052092010576","82.46938011052632,56.45001493489653","62.25216759473685,49.43610779575912"
17730,"21.30746636842105,24.95052092010576","82.46938011052632,56.45001493489653","62.25216759473685,49.43610779575912"
17740,"14.661258421052631,24.771089767145703","81.12912131052632,56.45075630995048","70.37594338947369,49.818416186869015"
17750,"12.353755810526316,24.777821476816797","82.23315712105263,56.44847675487806","74.72046814736842,53.20080967057405"
17760,"12.353755810526316,24.777821476816797","82.23315712105263,56.44847675487806","74.72046814736842,53.20080967057405"
17770,"11.879700457894737,24.780504698442723","82.02186557894738,56.44465209104834","89.50386120526318,53.49506513638775"
