,k8s-master,k8s-node01,k8s-node02
12540,"11.707222457894739,11.387822377757457","42.27064372631579,33.682303883260175","109.79272068947368,59.27857024434281"
12550,"11.707222457894739,11.387822377757457","42.27064372631579,33.682303883260175","109.79272068947368,59.27857024434281"
12560,"11.161365657894736,11.387856171480706","42.54140865263158,33.67972639241841","112.06407730526318,59.36426436775627"
12570,"11.659293463157894,11.389065986773002","42.65138097894737,33.68055091233822","106.30972971052631,59.411967587493805"
12580,"11.659293463157894,11.389065986773002","42.65138097894737,33.68055091233822","106.30972971052631,59.411967587493805"
12590,"11.671761263157897,11.389275507857143","42.74987424736842,26.99555819340341","113.11761970526315,59.370847385045074"
12600,"11.975837163157896,11.38977565496122","40.79642813157894,27.029675303362705","111.35405403157894,53.630463067955056"
12610,"11.975837163157896,11.38977565496122","40.79642813157894,27.029675303362705","111.35405403157894,53.630463067955056"
12620,"11.667127210526314,11.389248472878544","49.58565505263158,29.418316439797817","103.6103333105263,58.32878413495537"
12630,"11.708949215789474,11.388045416330899","52.14977528421053,32.292211799628355","110.90423798947367,58.53898785230548"
12640,"11.708949215789474,11.388045416330899","52.14977528421053,32.292211799628355","110.90423798947367,58.53898785230548"
12650,"11.71171829473684,11.388058933820197","51.470068936842104,32.29325111045165","109.08076550526316,58.553755709365056"
12660,"11.738577931578948,11.38953909889848","51.83865006842105,32.292911602249376","111.47285236842104,60.470731695612905"
12670,"11.738577931578948,11.38953909889848","51.83865006842105,32.292911602249376","111.47285236842104,60.470731695612905"
12680,"11.782579757894736,11.391715414675682","53.5006488368421,32.28909386715848","110.87841472105262,63.39403069024288"
12690,"11.601253405263158,11.391154438869757","51.905394726315784,32.29306403450346","111.5718466263158,63.522135936333164"
12700,"11.601253405263158,11.391154438869757","51.905394726315784,32.29306403450346","111.5718466263158,63.522135936333164"
12710,"11.943749752631579,11.39087733033912","51.254482915789474,32.29177528908257","104.97623144210526,57.65783003609102"
12720,"11.75938832631579,11.389870277386315","51.59176678421053,26.090803478032885","110.41506889999998,52.19930564712716"
12730,"11.75938832631579,11.389870277386315","51.59176678421053,26.090803478032885","110.41506889999998,52.19930564712716"
12740,"11.647263731578947,11.389870277386315","52.50789526842105,26.088891146118026","111.22228421578946,52.20807173893781"
12750,"11.841174963157894,11.390248767086698","51.841074721052635,26.09145477948215","110.04531830526315,47.48288466195496"
12760,"11.841174963157894,11.390248767086698","51.841074721052635,26.09145477948215","110.04531830526315,47.48288466195496"
12770,"11.712747057894736,11.390600221808482","52.198709036842104,26.089293012969698","110.11875746315789,48.587047257886056"
12780,"11.77233737894737,11.3913098899967","51.94525344736842,26.08686102564319","104.5465645631579,51.25901557397253"
12790,"11.77233737894737,11.3913098899967","51.94525344736842,26.08686102564319","104.5465645631579,51.25901557397253"
12800,"11.716308131578947,11.387944035161153","52.675542489473685,26.088759500080407","110.61939884736843,57.22247901697033"
12810,"11.730798352631577,11.39085705410517","50.27562953157894,25.883571828607113","108.11718534210526,58.23587167225604"
12820,"11.730798352631577,11.39085705410517","50.27562953157894,25.883571828607113","108.11718534210526,58.23587167225604"
12830,"11.935648778947371,11.38889701815676","41.61597049473684,25.883488683741252","112.26273900526316,59.242525859126"
12840,"11.713488415789476,11.389728343748672","41.149161142105264,25.780007969435392","112.538112,63.89080518073998"
12850,"11.713488415789476,11.389728343748672","41.149161142105264,25.780007969435392","112.538112,63.89080518073998"
12860,"1.5711464,11.286393896799511","31.12870861578947,25.755320873012778","104.87673731052632,63.6062349960093"
12870,"1.096348389473684,11.288671593746457","31.472795342105265,25.75252859126753","108.61034643157896,63.413286353749854"
12880,"1.096348389473684,11.288671593746457","31.472795342105265,25.75252859126753","108.61034643157896,63.413286353749854"
12890,"1.1586113631578947,11.287840268154545","30.117645357894737,25.552759193553","106.26618481052631,64.791516045226"
12900,"1.2469365736842106,11.289374503190025","19.992416463157895,25.55044499478647","108.96617505263158,66.5838878151121"
12910,"1.2469365736842106,11.289374503190025","19.992416463157895,25.55044499478647","108.96617505263158,66.5838878151121"
12920,"1.090765094736842,11.287610470836457","21.436864168421053,20.490712683839362","109.80906902631577,69.97183022817454"
12930,"1.0246712736842105,11.286278998140467","20.43435713157895,20.492008357999065","110.25839032631579,69.96901183165562"
12940,"1.0246712736842105,11.286278998140467","20.43435713157895,20.492008357999065","110.25839032631579,69.96901183165562"
12950,"1.2564382736842106,11.280229921678991","20.25857572631579,20.49365046909987","104.74849545263157,71.15691527379641"
12960,"1.0657518315789474,11.277898154774848","18.9275923,20.49387218874217","111.63185917894735,68.74081275391336"
12970,"1.0657518315789474,11.277898154774848","18.9275923,20.49387218874217","111.63185917894735,68.74081275391336"
12980,"1.108429294736842,11.280574617656125","21.233253936842104,20.49408697964565","111.64648725789475,71.14353295939001"
12990,"1.1986704894736844,11.28158167060893","20.377721552631577,20.492077645387287","111.58867061052631,72.44019136168902"
13000,"1.1986704894736844,11.28158167060893","20.377721552631577,20.492077645387287","111.58867061052631,72.44019136168902"
13010,"3.5539858947368415,17.909132327906985","20.740095663157895,20.493782115137485","110.71056653684211,76.09423906909917"
13020,"4.410138705263158,17.966007164134155","20.889724784210525,20.493484179368142","110.59253210526317,76.50562357969206"
13030,"4.410138705263158,17.966007164134155","20.889724784210525,20.493484179368142","110.59253210526317,76.50562357969206"
13040,"11.130234257894736,18.074633708144024","20.674269389473682,20.492389438634273","102.55162897894738,76.37176664190488"
13050,"11.681050963157896,18.07428901216689","20.807199031578946,20.49301302512825","108.18183386842104,70.65322658752267"
13060,"11.681050963157896,18.07428901216689","20.807199031578946,20.49301302512825","108.18183386842104,70.65322658752267"
13070,"11.47203294736842,18.056520272482846","20.636597463157894,20.494814497221956","110.66535916315789,65.95917704714095"
13080,"11.387500931578948,18.05725697564966","20.031437294736843,20.49485606965489","113.35625069473684,60.30825823297893"
13090,"11.387500931578948,18.05725697564966","20.031437294736843,20.49485606965489","113.35625069473684,60.30825823297893"
13100,"11.762832978947367,18.061406844864575","20.74050962105263,20.496782259047393","100.25071085263157,60.30697407149549"
13110,"11.457491347368423,18.060264617018777","20.71092406842105,20.4931238849494","112.98768664210525,65.39134111539698"
13120,"11.457491347368423,18.060264617018777","20.71092406842105,20.4931238849494","112.98768664210525,65.39134111539698"
13130,"11.571737668421054,18.05890610934419","20.82075750526316,20.495805306873496","111.63079446842104,68.98844639913348"
13140,"11.748090305263158,18.061467673566423","20.83232915263158,20.494807568483136","110.46182681052632,73.29969416004586"
13150,"11.748090305263158,18.061467673566423","20.83232915263158,20.494807568483136","110.46182681052632,73.29969416004586"
13160,"11.575447489473685,18.078749783635686","21.11384320526316,20.493484179368142","99.51034493684212,73.21677112193878"
13170,"11.446513031578945,18.093781231736603","20.577891194736843,15.187088766359532","111.70522646842103,77.54478732832705"
13180,"11.446513031578945,18.093781231736603","20.577891194736843,15.187088766359532","111.70522646842103,77.54478732832705"
13190,"11.529110263157897,18.115003689936643","21.077656836842106,15.18895952584146","111.51814226842106,77.55068095366157"
13200,"12.037904663157894,18.159658715837164","20.637668978947367,15.206239800463408","105.09873897368422,77.54945762087998"
13210,"11.6045731,18.18950533221021","21.271630315789473,9.078421613895891","110.13175798421054,77.54515230053812"
13220,"11.6045731,18.18950533221021","21.271630315789473,9.078421613895891","110.13175798421054,77.54515230053812"
13230,"17.38468749473684,18.311095148458193","20.993289973684213,9.076225203689331","111.83387412105263,72.09507634238638"
13240,"21.4141802,18.768635126263828","21.105618389473683,9.100683651730824","110.98105874736842,72.13508135196791"
13250,"21.4141802,18.768635126263828","21.105618389473683,9.100683651730824","110.98105874736842,72.13508135196791"
13260,"22.174209005263155,21.338235495886053","31.17970838947368,9.866579512370604","106.02017349473685,72.10595116252773"
13270,"21.718539463157896,23.03094281716778","31.641706468421052,11.900580080942913","111.27296557894736,72.09393411454059"
13280,"21.718539463157896,23.03094281716778","31.641706468421052,11.900580080942913","111.27296557894736,72.09393411454059"
13290,"20.55229486842105,23.03113882076262","30.34635842631579,12.902988441270034","107.59856715789473,72.11859677376731"
13300,"21.561967731578946,23.032977199307336","31.50401083157895,15.101511913169599","113.51035584210526,72.16589446882587"
13310,"21.561967731578946,23.032977199307336","31.50401083157895,15.101511913169599","113.51035584210526,72.16589446882587"
13320,"18.41968034736842,23.0294220996216","30.267189757894737,15.828066394778336","111.13772364736843,72.29454041448813"
13330,"21.44586198947368,23.030983369635678","29.755455715789473,15.827858532613677","111.7925253368421,72.2830302723497"
13340,"21.44586198947368,23.030983369635678","29.755455715789473,15.827858532613677","111.7925253368421,72.2830302723497"
13350,"20.551320226315788,23.063641623782996","31.076681215789474,15.828024822345405","104.9949864736842,73.39769595746641"
13360,"27.963549084210523,23.26574836504277","31.08934735263158,15.822675835974858","111.09922428421051,72.07629379100489"
13370,"27.963549084210523,23.26574836504277","31.08934735263158,15.822675835974858","111.09922428421051,72.07629379100489"
13380,"27.963549084210523,23.26574836504277","31.08934735263158,15.822675835974858","111.09922428421051,72.07629379100489"
13390,"32.144110784210525,24.096938782062047","30.64102318947368,15.846399837701222","109.05049649473683,72.65412590608575"
13400,"32.144110784210525,24.096938782062047","30.64102318947368,15.846399837701222","109.05049649473683,72.65412590608575"
13410,"32.99219953157895,24.69461457143442","31.773912852631582,15.854153096442987","111.97512222631579,72.66689317472903"
13420,"31.700498047368423,25.679201457023137","33.19974780526316,15.818927388272181","107.03950282105262,72.67512532571236"
13430,"31.700498047368423,25.679201457023137","33.19974780526316,15.818927388272181","107.03950282105262,72.67512532571236"
13440,"31.945907668421057,26.262940714927844","29.741932436842102,15.819128321698019","112.90818358421053,72.67098221524209"
13450,"32.161768605263156,27.246297508990313","35.112861168421055,21.75637154696774","111.29012001578946,66.11255323947645"
13460,"32.161768605263156,27.246297508990313","35.112861168421055,21.75637154696774","111.29012001578946,66.11255323947645"
13470,"30.772361000000004,27.838032361815607","39.11745410526316,22.571392165855162","110.8693264631579,66.14292027918752"
13480,"25.996976778947367,28.001506118657737","40.686279931578945,23.771830810452503","106.46367082105263,61.9802026906968"
13490,"25.996976778947367,28.001506118657737","40.686279931578945,23.771830810452503","106.46367082105263,61.9802026906968"
13500,"22.49175134736842,27.99551111215346","40.9736198,24.4802874262583","110.87678528421054,58.037320030682"
13510,"22.347174231578947,27.99175325012823","41.36428208947368,25.821989197957603","111.25032745789471,52.96427388406874"
13520,"22.347174231578947,27.99175325012823","41.36428208947368,25.821989197957603","111.25032745789471,52.96427388406874"
13530,"22.744935410526317,27.9968493435941","41.3919632,26.202127524685192","112.01391034210525,52.95852219237185"
13540,"22.396497531578948,28.006135858742777","41.18797781052631,26.317698888235356","106.3386323631579,57.37177968628205"
13550,"22.396497531578948,28.006135858742777","41.18797781052631,26.317698888235356","106.3386323631579,57.37177968628205"
13560,"22.030736605263158,28.006392691039466","40.041349436842104,26.31747716859305","115.05571226842106,58.59957323934533"
13570,"22.34352073157895,28.0078390623945","40.754877400000005,26.313687148457443","109.05377795789472,59.76488895686684"
13580,"22.34352073157895,28.0078390623945","40.754877400000005,26.313687148457443","109.05377795789472,59.76488895686684"
13590,"22.183092663157893,28.00695366684539","41.37479165789474,26.3116847429379","113.64308548421053,61.3588712950505"
13600,"22.368147921052632,27.999951607388308","35.28910666842105,26.105797268843588","102.45801873684209,62.6454524090768"
