,k8s-master,k8s-node01,k8s-node02
2650,"71.09224277894738,48.62405138484312","98.84431628947367,86.74241949203892","59.99428586315789,30.915322594544193"
2660,"71.09224277894738,48.62405138484312","98.84431628947367,86.74241949203892","59.99428586315789,30.915322594544193"
2670,"70.76601971052631,43.97955696023297","106.89148937894736,86.85313380967489","49.26512441052632,30.591423274696943"
2680,"69.29739291578947,43.97855666602481","103.2698600631579,82.12085369545325","41.44984157894737,30.564178775014028"
2690,"69.29739291578947,43.97855666602481","103.2698600631579,82.12085369545325","41.44984157894737,30.564178775014028"
2700,"70.20933339999999,43.99569684245643","104.2697280736842,83.60660394726094","41.59702355789474,30.56527369164728"
2710,"75.06376159473683,46.09805167695607","108.5561505736842,89.54747090293453","41.92819705263158,30.564935754414794"
2720,"75.06376159473683,46.09805167695607","108.5561505736842,89.54747090293453","41.92819705263158,30.564935754414794"
2730,"72.51389387368421,48.86210788889462","110.82328225263157,89.98798625975661","41.68060945789474,30.564117946312184"
2740,"71.31756532631579,48.86203354270347","108.21590887894737,90.90155433090867","41.829075568421054,30.56719317512779"
2750,"71.31756532631579,48.86203354270347","108.21590887894737,90.90155433090867","41.829075568421054,30.56719317512779"
2760,"72.74828247894737,48.88825747194428","101.20430677894736,91.42326064924639","41.39869007894737,30.56772035721047"
2770,"75.06158427894736,49.051062113066095","97.65176923157895,92.09352605666558","42.77580038421053,30.567598699806773"
2780,"75.06158427894736,49.051062113066095","97.65176923157895,92.09352605666558","42.77580038421053,30.567598699806773"
2790,"78.9766578105263,49.050595759685265","100.79641550526316,92.41418116060672","40.50328196842105,30.567598699806773"
2800,"85.73087532631578,49.37536019884767","101.57172107368422,92.7209995731204","42.07612613157895,30.56699717153295"
2810,"85.73087532631578,49.37536019884767","101.57172107368422,92.7209995731204","42.07612613157895,30.56699717153295"
2820,"92.34545089473686,50.071652831403725","107.02856827894738,91.19614351940162","40.93261427894737,30.56855844154703"
2830,"91.04630137894736,48.08486577166919","101.76509309473686,91.40256450638522","40.956949578947366,30.567950154528557"
2840,"86.7898212368421,49.28246801238229","108.26043443684212,91.40557157903395","40.149688273684205,30.568085329421553"
2850,"86.7898212368421,49.28246801238229","108.26043443684212,91.40557157903395","40.149688273684205,30.568085329421553"
2860,"91.58719168421054,49.32342600495943","110.38955977894739,91.4069781130148","40.90675978421053,30.568517889079132"
2870,"92.36430274210527,49.324216778083446","108.5950622736842,94.02240379983122","42.43056386842105,30.570248127709455"
2880,"92.36430274210527,49.324216778083446","108.5950622736842,94.02240379983122","42.43056386842105,30.570248127709455"
2890,"87.53845508421053,49.313416304133234","111.36741671578946,95.60521875379565","40.99240702631579,30.570842897238627"
2900,"87.54454453157895,49.314903227956165","112.38730473684211,94.87659950801797","41.65874292631579,30.570302197666653"
2910,"87.54454453157895,49.314903227956165","112.38730473684211,94.87659950801797","41.65874292631579,30.570302197666653"
2920,"92.21708024210525,49.31578862350528","110.57569835789475,96.09191415486605","42.37016654736842,30.569808809307222"
2930,"91.39336692631576,49.31409217859821","103.6982280631579,99.78907533278213","41.76429482631579,24.8416780962671"
2940,"91.39336692631576,49.31409217859821","103.6982280631579,99.78907533278213","41.76429482631579,24.8416780962671"
2950,"88.7529437473684,49.16923200452133","112.21741525263158,99.853484888871","41.30084050526316,24.839745095297285"
2960,"85.75417311052632,53.03544346523001","110.4901789,99.8341675650354","32.133413305263154,24.67721080396146"
2970,"85.75417311052632,53.03544346523001","110.4901789,99.8341675650354","32.133413305263154,24.67721080396146"
2980,"81.13586152105263,54.00558691350233","111.07831554736842,99.8359690371291","30.51761451578948,24.677312185131207"
2990,"72.96372232631579,54.00651286151934","109.65088704736843,99.62780893670119","31.66497301052632,24.70433364624068"
3000,"72.96372232631579,54.00651286151934","109.65088704736843,99.62780893670119","31.66497301052632,24.70433364624068"
3010,"85.0372163736842,54.16250468803426","108.20519945263159,99.64896930506343","31.698619542105263,25.787503581289823"
3020,"91.62114532105264,54.177123852711546","104.78035430000001,99.62808608625407","40.11492995789474,31.09632853500763"
3030,"91.62114532105264,54.177123852711546","104.78035430000001,99.62808608625407","40.11492995789474,31.09632853500763"
3040,"90.88468498421052,54.16143004763496","106.78814405789473,99.62635390154858","48.58237441052633,37.05525686034548"
3050,"89.68579107894737,54.16147060010285","108.67831962105262,99.63046264367","42.49375425789474,36.989487516159315"
3060,"89.68579107894737,54.16147060010285","108.67831962105262,99.63046264367","42.49375425789474,36.989487516159315"
3070,"90.14403830526317,48.657534205837706","109.23115941578949,99.6322641157637","42.75751626315789,37.05340496431146"
3080,"92.63947796842105,48.65808166415433","109.79275314210525,99.6321047547708","41.99637051052631,37.054682367050255"
3090,"92.63947796842105,48.65808166415433","109.79275314210525,99.6321047547708","41.99637051052631,37.054682367050255"
3100,"85.58009435789474,53.71988801841515","108.44977157894738,99.63470996056786","42.51808658947368,37.054722919518156"
3110,"92.03095365789476,53.72807961693057","108.3922708736842,93.20368323441288","40.54830107894737,37.04761947889133"
3120,"92.03095365789476,53.72807961693057","108.3922708736842,93.20368323441288","40.54830107894737,37.04761947889133"
3130,"100.0211441,54.10693428952448","101.46964338421053,87.54600076313129","42.41880905263158,37.04747078650903"
3140,"104.77237822105263,54.00626954671195","109.5617675368421,87.58038116516582","42.9224892,37.04720719546769"
3150,"104.77237822105263,54.00626954671195","109.5617675368421,87.58038116516582","42.9224892,37.04720719546769"
3160,"100.56575644210527,55.30906488915287","110.23127030526317,87.73076944129629","42.312219115789475,37.04726126542489"
3170,"100.58393981052632,56.00856792541752","112.36170274736843,87.7848066753687","42.32077807894737,37.04859949686553"
3180,"96.45481699473683,56.6062437147899","105.40830194736843,87.78554112168382","42.72698490526316,37.04809934976145"
3190,"96.45481699473683,56.6062437147899","105.40830194736843,87.78554112168382","42.72698490526316,37.04809934976145"
3200,"98.40418236842106,47.53358876431697","111.4868452368421,88.29699290656505","42.86572533157894,37.04824128339909"
3210,"100.04432009473683,47.74563086021179","111.16876500000001,84.90811903379291","42.20321293684211,37.0482142484205"
3220,"100.04432009473683,47.74563086021179","111.16876500000001,84.90811903379291","42.20321293684211,37.0482142484205"
3230,"96.00439183157893,47.74577955259409","112.52131229999999,85.66860354941275","40.67462422631579,36.89443929015068"
3240,"103.9453503,49.50273550051579","109.84478933157894,73.55864391000927","34.4830816631579,39.82217202127085"
3250,"103.9453503,49.50273550051579","109.84478933157894,73.55864391000927","34.4830816631579,39.82217202127085"
3260,"106.55656346842106,50.584161679445316","101.83170946842105,73.55725816224488","22.185682115789472,40.66567687104187"
3270,"107.80176186842105,51.10161116982583","109.56741292105262,73.57934005287044","30.24250186842106,40.77066045168555"
3280,"107.80176186842105,51.10161116982583","109.56741292105262,73.57934005287044","30.24250186842106,40.77066045168555"
3290,"101.80249230000001,52.0849138939311","110.08236417368423,70.46151844281306","31.930377099999998,34.61317372602901"
3300,"109.15642064736842,52.93191977343066","110.69878543157895,67.73657018143804","32.58331406842105,34.61301151615742"
3310,"109.15642064736842,52.93191977343066","110.69878543157895,67.73657018143804","32.58331406842105,34.61301151615742"
3320,"106.33316554210526,53.432391297251144","108.92281727368422,62.09699943343703","31.921055673684215,34.612031498183214"
3330,"103.7415519368421,53.20618287257056","106.1765097,63.32607455558549","32.11074691578947,34.6080573563292"
3340,"103.7415519368421,53.20618287257056","106.1765097,63.32607455558549","32.11074691578947,34.6080573563292"
3350,"101.61007000000001,53.22638476032849","111.74030138947366,64.94390042681724","32.18076079473684,34.60827363615799"
3360,"97.08537454210526,53.39179827688508","111.68446010526316,66.271225065461","32.371937757894734,34.60833446485983"
3370,"97.08537454210526,53.39179827688508","111.68446010526316,66.271225065461","32.371937757894734,34.60833446485983"
3380,"107.37711802631578,55.89544681621561","112.15680746842106,66.26372124131682","31.816284431578953,34.60905765053735"
3390,"106.75399054736843,50.08491348840642","110.36968195789476,66.27051140536233","31.605547963157896,34.60863184962442"
3400,"104.1121155631579,51.97100201160517","102.94172819473685,66.26810713299112","30.129262336842103,34.60725306571588"
3410,"104.1121155631579,51.97100201160517","102.94172819473685,66.26810713299112","30.129262336842103,34.60725306571588"
3420,"107.71982826315791,51.97190092464358","108.0979623368421,66.18873150104683","31.96564427894737,34.60613111410403"
3430,"100.81638105789476,52.4241893578564","111.9411137526316,59.27123802220259","31.87936571052632,34.60629332397563"
3440,"100.81638105789476,52.4241893578564","111.9411137526316,59.27123802220259","31.87936571052632,34.60629332397563"
3450,"99.44497975263158,47.899547752119254","110.50066753157896,63.98153324814218","32.589635289473684,28.879372426227796"
3460,"88.48595134736841,50.085670467807184","102.08454014736841,64.37572998593951","32.186411773684206,28.880730933902385"
3470,"88.48595134736841,50.085670467807184","102.08454014736841,64.37572998593951","32.186411773684206,28.880730933902385"
3480,"81.35107856842104,51.24990478618475","109.72987611052632,64.43719482802905","32.145669784210526,28.879115593931107"
3490,"76.67273132631578,51.600717427227075","110.15256515789473,66.58075954359289","31.735543563157897,28.881886679237482"
3500,"76.67273132631578,51.600717427227075","110.15256515789473,66.58075954359289","31.735543563157897,28.881886679237482"
3510,"67.93019265263158,52.415301608642054","112.52803054736842,68.06290685121316","32.061174826315785,28.88219082274672"
3520,"61.49753938421052,52.40414967997006","112.17974071578949,64.16878934354426","32.127681036842105,28.88275855729729"
3530,"61.49753938421052,52.40414967997006","112.17974071578949,64.16878934354426","32.127681036842105,28.88275855729729"
3540,"59.087951531578945,46.99407873139985","104.37882961578948,59.98148918136327","32.33125035263158,28.882920767168883"
3550,"62.32338759473683,47.00487920535006","108.65308965263158,56.28263739117463","32.41025488947368,28.885576953816212"
3560,"62.32338759473683,47.00487920535006","108.65308965263158,56.28263739117463","32.41025488947368,28.885576953816212"
3570,"61.74436003684211,46.99330823450978","110.39697563157895,58.164510570172155","31.629355094736848,28.88585406234685"
3580,"60.55278474736842,47.00860327365204","110.00613385263159,59.699385580227485","35.07082844736842,35.79965783179336"
3590,"60.55278474736842,47.00860327365204","110.00613385263159,59.699385580227485","35.07082844736842,35.79965783179336"
3600,"62.1615232368421,46.89625942008484","110.9618294473684,59.764785945967894","31.400253278947368,35.742897894225244"
3610,"51.799162531578936,46.8111533074559","111.23905228421053,53.71541494034252","22.952357268421054,35.644767680656344"
3620,"51.799162531578936,46.8111533074559","111.23905228421053,53.71541494034252","22.952357268421054,35.644767680656344"
3630,"53.49042682631578,51.762467704183535","112.03168578421052,53.673634645246146","21.680093842105265,35.644781198145644"
3640,"51.89587855789474,51.778012816877826","105.53171457368421,53.67557469211629","21.924357826315788,24.292651750883216"
3650,"51.89587855789474,51.778012816877826","105.53171457368421,53.67557469211629","21.924357826315788,24.292651750883216"
3660,"56.39308896842104,51.96122210809706","110.53989716315789,53.70959479973208","21.926754615789473,24.292759890797612"
3670,"61.8425463368421,47.87739934590221","111.57489963684212,55.6258068083312","21.806188331578948,24.293401971539332"
3680,"61.8425463368421,47.87739934590221","111.57489963684212,55.6258068083312","21.806188331578948,24.293401971539332"
3690,"62.44424015789474,42.37283438838464","112.67861342105265,56.30933382185561","21.630109052631582,24.296612375247935"
3700,"62.74196602105263,42.37312501440457","110.9350130157895,56.933481543675896","22.34177145263158,24.32402584354709"
3710,"62.74196602105263,42.37312501440457","110.9350130157895,56.933481543675896","22.34177145263158,24.32402584354709"
3720,"62.60919535263159,42.37455786827031","102.19140977368421,52.93010475352363","21.652518368421056,24.991100422982516"
3730,"57.50807576842105,42.37507829160833","109.14819659999999,48.23598120399447","25.340798289473682,28.9586119485008"
3740,"57.50807576842105,42.37507829160833","109.14819659999999,48.23598120399447","25.340798289473682,28.9586119485008"
